itemCode,itemName,longDescription,totalStock,qtyInWhs01,qtyInDemoWhs,qtyInTS01Whs,qtyInNSW01Whs,qtyInQLD01Whs,qtyInVIC01Whs,qtyInWA01Whs
DRC-100A,MW.12VDC BATTERY CHARGER 100W,,0,0,0,0,0,0,0,0
DRC-100B,MW.24VDC BATTERY CHARGER -100W,,0,0,0,0,0,0,0,0
DX25D15S,ST.I/P 65-15VDC O/P+/-15V P/S,,16,16,0,0,0,0,0,0
E100D12,ST.DC-DC CONV DUAL 12V 100W,,0,0,0,0,0,0,0,0
E100D12-UG/MKA,ST.DC-DC CONV DUAL 12V DC OP,,0,0,0,0,0,0,0,0
E100D12MKA,ST.E100D12+E100MKA,,34,34,0,0,0,0,0,0
E100MKA,ST.MOUNTING BRKT FOR E100 SER,,0,0,0,0,0,0,0,0
E100S12-UG/MKA,ST.DC-DC CONV SINGLE 12V DC OP,,0,0,0,0,0,0,0,0
E100S24-UG/MKA,ST.E100S24+E100MKA +Terminal block,E100S24 converter with mounting kit & cover Input 17.5-150VDC Output 24VDC @ 4.2A. with Terminal block,0,0,0,0,0,0,0,0
EPCA48689-12V,MM.PSU 12V modification,,0,0,0,0,0,0,0,0
EPCA48689-24V,MM.PSU 24V modification,,0,0,0,0,0,0,0,0
FULREE-600503,ST.DC TO DC STEP CONVERTER,,0,0,0,0,0,0,0,0
Gateway,"Syncromesh Gateway Model 1B w/ Antenna, 020220302, Matrix-700-ble",This is a Cognian only product.,0,0,0,0,0,0,0,0
HLG-120H-12A,MW.HLG 12V 120W LED DRIVER,,0,0,0,0,0,0,0,0
HLG-150H-12A,MW.HLG-150H-12A-AUP,,0,0,0,0,0,0,0,0
HLG-240H-12B,MW.HLG 12V 192W LED DRIVER,,0,0,0,0,0,0,0,0
HLG-320H-12B,MW.HLG LED DRIVER 12VDC 264W,,0,0,0,0,0,0,0,0
HLG600H12A,ST.HLG-600H-12-A,,0,0,0,0,0,0,0,0
I3S12,ST.DC-DC CONVERTER 3W 12V,Testing to be done at factory,74,74,0,0,0,0,0,0
IMB625AP,ST.UPS 625VA UPS,,0,0,0,0,0,0,0,0
IMP4-3Q0-00A,ST.PSU 23.5VDC 30A,,2,2,0,0,0,0,0,0
MME1000,WT.WATTV1M-II-TCP-RCT,,1,1,0,0,0,0,0,0
MME1100,WT.WATTPANEL-II-TCP-RCT,,1,1,0,0,0,0,0,0
MMS-10802-L-SV,NS.Samtech CONN RCPT 8 pos.0.079 Gold SMD,,0,0,0,0,0,0,0,0
MUP100,AD.FLEX6024A 24VDC 3A,,50,50,0,0,0,0,0,0
MUP1005,AD.FLEX6005A 5VDC 5A,,1,1,0,0,0,0,0,0
MUP101,AD.FLEX9024A 24VDC 5A,,6,6,0,0,0,0,0,0
MUP102,AD.FLEX17024A 24VDC 7.5A,,5,5,0,0,0,0,0,0
MUP1025,AD.FLEX17024B 24VDC 7.5A,,0,0,0,0,0,0,0,0
MUP103,AD.FLEX28024A 24VDC 14A INPUT,,10,10,0,0,0,0,0,0
MUP1045,AD.FLEX50024B 24VDC 25A,,2,2,0,0,0,0,0,0
MUP105,AD.CBI245A UPS 24V OUT 5 A,,4,4,0,0,0,0,0,0
MUP1055,AD.BATTHOLDER127,,0,0,0,0,0,0,0,0
MUP106,AD.BATTHOLDER 7.2 HOLDER,,0,0,0,0,0,0,0,0
MUP1061,AD.FLEX28024B 24VDC 14A,,0,0,0,0,0,0,0,0
MUP110,AD.CB123A BATTERY CHARGER,,0,0,0,0,0,0,0,0
MUP111,AD.CBI126A,,2,2,0,0,0,0,0,0
MUP113,AD.CBI123A UPS 12V OUT 3A,,9,9,0,0,0,0,0,0
MUP115,AD.CBI1210A DC-UPS 12VDC 10A,,27,27,0,0,0,0,0,0
MUP116,AD.CB12245AJ,,1,1,0,0,0,0,0,0
MUP117,AD.FLEX6012A 12VDC 6A,,20,20,0,0,0,0,0,0
MUP119,AD.CBI2410A,,7,7,0,0,0,0,0,0
MUP120,AD.CBI2801224A,,2,2,0,0,0,0,0,0
MUP121,AD.CBI243A NiMh 24VDC 3A CHRG,,15,15,0,0,0,0,0,0
MUP122,AD.DFX1524A PSU 24VDC 0.5A,,12,12,0,0,0,0,0,0
MUP123,AD.DFX4524A PSU 24VDC 1.75A,,8,8,0,0,0,0,0,0
MUP124,AD.DFX6024A PSU 24VDC 3A,,12,12,0,0,0,0,0,0
MUP125,AD.CBI2420A BATTERY CHARGER,,11,11,0,0,0,0,0,0
MUP126,AD.CBI1235A,,0,0,0,0,0,0,0,0
MUP127,AD.CBI2801224A,,0,0,0,0,0,0,0,0
MUP128,AD.RJTEMP453 TEMP CABLE FOR CBI2420A,,11,11,0,0,0,0,0,0
MUP129,AD.CB304A-BU,Battery Charger 30VDC 3A,0,0,0,0,0,0,0,0
MUP130,AD.PFAL2410,,2,2,0,0,0,0,0,0
MUP140,AD.PFAL2420,,0,0,0,0,0,0,0,0
MUP150,AD.MRF102,Adel System MRF102 Electronic Circuit Breaker,4,4,0,0,0,0,0,0
MUP151,AD.SW247HP,"AC / DC and DC / DC Converters ""Not Isolated"" Low Voltage, In:24Vac / 40Vdc Out:24V 7A",2,2,0,0,0,0,0,0
MUP200,MM.DZ-Y116-24V5V,"Custom Converter board, 24VDC Output, 5VDC/5A, Operating temp: -20'C to +70'C",2,2,0,0,0,0,0,0
MUP201,MM.DZ-Y116-24V12V,"Custom Converter board, 24VDC Output, 12VDC/5A, Operating temp: -20'C to +70'C",2,2,0,0,0,0,0,0
MUP300,ST.FULL DIGITAL BI-DIRECTION DC-DC CONVERTER SAMPLE 1920W,This is a sample for the solar farm project.,1,1,0,0,0,0,0,0
MUP301,ST.RMS-100,,0,0,0,0,0,0,0,0
MUP302,ST.MPPT 150/60-TR SOLAR CHARGE CONTROLLER 24/48,,0,0,0,0,0,0,0,0
MUP303,"ST.5KW DC-DC CONVERTE, VINPUT 26V-49V, VOUTPUT 42V-58V",,4,4,0,0,0,0,0,0
MUP304,ST.WOW 850VA MSW STANDBY UPS 4 MIN,120X410X85,2,2,0,0,0,0,0,0
MUP305,ST.MAC-1000 UPS,,0,0,0,0,0,0,0,0
MUP400,MW.DLP-04R,,0,0,0,0,0,0,0,0
MUP401,MW.DLP-04L,,0,0,0,0,0,0,0,0
MUP402,MW.DAP-04-S01,,0,0,0,0,0,0,0,0
MUP403,MW.HDS2400,,0,0,0,0,0,0,0,0
MUP404,MM.HDD2200 DALI DIMMER 200VA,,0,0,0,0,0,0,0,0
MUP405,MM.SE-20-250-1000-W2D2,DALI DT8 CC driver,5,5,0,0,0,0,0,0
MUP406,PB.PM150B/24,,0,0,0,0,0,0,0,0
MUP407,PB.PM150B/12,,0,0,0,0,0,0,0,0
MUP408,MW. PWM-60-12DA 60,,0,0,0,0,0,0,0,0
MUP4848,ST.X25S24D,"Single 25W AC/DC Din Rail, INPUT 90-280V AC/0.5A, OUTPUT 24V DC/1.0A",10,10,0,0,0,0,0,0
PC-PR750ELCD,PC.CYBERPOWER PRO 750VA UPS,,0,0,0,0,0,0,0,0
PC-RMCARD205,PC.CYBERPOWER SYS SNMP CARD,,0,0,0,0,0,0,0,0
PC02003,PC.IWC2044 SETUP UNIT,,0,0,0,0,0,0,0,0
PC02008,PC.IRC3011 IP MASTER PC(40'),,3,3,0,0,0,0,0,0
PC02014,PC.IRC3021 40DEG,,7,7,0,0,0,0,0,0
PC02015,PC.IWC3059 SET UP MODULE,,0,0,0,0,0,0,0,0
PC02016,PC.IRC5706-MW GAZELLE 60',,0,0,0,0,0,0,0,0
PC02017,PC.IRC5704-MW GAZELLE 40',,0,0,0,0,0,0,0,0
PC02018,PC.IWC500W-GAZ.SURF MOUNT KIT,,8,8,0,0,0,0,0,0
PC02019,PC.IWC510W-GAZ RECESS MOUNT K,,5,5,0,0,0,0,0,0
PC02020,PC.IWC2023 RS232 I/F & CABLE,,0,0,0,0,0,0,0,0
PC02021,PC.TP-LINK 4+4 POE,,0,0,0,0,0,0,0,0
PC02021A,PC.POE-48-24W-G,,0,0,0,0,0,0,0,0
PC02022,PC.IRC5106-NW DV NODE 60,,6,6,0,0,0,0,0,0
PC02023,PC.IRC5104-NW DV NODE 40,,5,3,0,0,0,2,0,0
PC02024,PC.IRC5716-MW DV MASTER 60,,5,5,0,0,0,0,0,0
PC02025,PC.IWC510B RECESSED KIT BLACK,,17,17,0,0,0,0,0,0
PC02027,PC.IWC500B GAZ.BLK SURF.MOUNT,,10,10,0,0,0,0,0,0
PC02028,PC.IRC5714-MW DV MASTER 40,,11,10,0,0,0,1,0,0
PC02029,PC.IRC3121 OUDOOR 40' PC,,0,0,0,0,0,0,0,0
PC02030,PC.IRC3110 60 IP OUTDOOR MAST.,,2,2,0,0,0,0,0,0
PC02031,PC.IRC3100 60'IP MAST.OUTDOOR,,0,0,0,0,0,0,0,0
PC02032,PC.IRC5739-MW DV MASTER 90,,2,2,0,0,0,0,0,0
PC02033,PC.IRC5129-NW DV NODE 90,,6,6,0,0,0,0,0,0
PC02038,PC.IRISYS RELAY THERMAL-REFURB,,0,0,0,0,0,0,0,0
PC02039,PC.IRC6637CAW VECTOR 4D COUNT,,4,3,0,0,0,1,0,0
PC02040,PC.IRC6637-AW VECT.4D ANALYTIC,,2,2,0,0,0,0,0,0
PC02041,PC.IWC6204-50 EMP.DET.LANYARD,,50,50,0,0,0,0,0,0
PC02042,PC.IRC6637SAW VECT 4D S/COUNT,,1,1,0,0,0,0,0,0
PC02043,PC.IWC6203 Vector USB I/O Module,,10,10,0,0,0,0,0,0
PC02096,PC.8 Port Hikvision Managed Switch,,36,36,0,0,0,0,0,0
PC02097,PC.24 Port Managed PoE switch,,0,0,0,0,0,0,0,0
PC02098,PC.16 port managed PoE switch,,0,0,0,0,0,0,0,0
PC02099,PC.8 Port Managed PoE switch,,20,20,0,0,0,0,0,0
PC03001,PC.BASE BSF-11,,20,8,0,0,7,1,1,3
PC03004,PC.PRL02.R2.S.230VAC,,4,4,0,0,0,0,0,0
PC03006,PC.LR 100 TB38 15,,21,9,0,0,6,2,0,3
PC03007,PC.LT 100 TB38 15,,27,15,0,0,5,2,1,3
PC03008,PC.PA 11B 300T 240VAC,,14,8,0,0,3,1,1,1
PC03009,PC.PA 11B 303T 24VDC,,23,15,0,0,3,1,1,2
PC03010,PC.PIR 20 BLACK STD,,30,30,0,0,0,0,0,0
PC03011,PC.PIR 20 WHITE (STD),,1,0,0,0,1,0,0,0
PC03012,PC.PIR 30/31 WHITE (500MS),,0,0,0,0,0,0,0,0
PC03015,PC.SMA91E,,2,2,0,0,0,0,0,0
PC03017,PC.SMA990LT,,1,1,0,0,0,0,0,0
PC03018,PC.SMA990LTMB,,0,0,0,0,0,0,0,0
PC03019,PC.SMB915LV,,0,0,0,0,0,0,0,0
PC03020,PC.SMB95R,,1,1,0,0,0,0,0,0
PC03021,PC.SMW915LV,,7,6,0,0,0,0,0,0
PC03022,PC.SMW95R,,3,3,0,0,0,0,0,0
PC03029,PC.QMT42VN6DXQ,,0,0,0,0,0,0,0,0
PC03033,PC.LOOP DETECTOR LD106 LOW POW,,28,17,0,0,3,3,2,1
PC03034,PC.Q45BB6LLP,,0,0,0,0,0,0,0,0
PC04001,PC.CABLE CAT-5 PATCH LEAD,,265,264,0,0,0,0,1,0
PC04002,PC.CABLE DI-8 RJ45-DE9M 1.5,,0,0,0,0,0,0,0,0
PC04004,PC.CABLE NULL MODEM F/F,,0,0,0,0,0,0,0,0
PC04005,PC.CABLE PIR FLY,,372,372,0,0,0,0,0,0
PC04006,PC.CABLE SERIAL DB9M/F 1.8,,0,0,0,0,0,0,0,0
PC04007,PC.P/PACK 12VDC 500mA REGULATE,,0,0,0,0,0,0,0,0
PC04008,PC.BANNER PLATE SENSOR BLACK,,139,139,0,0,0,0,0,0
PC04008W,PC.PLATE BANNER SENSORS WHITE,,141,141,0,0,0,0,0,0
PC04009,PC.PLATE PIR WHITE,,258,256,0,0,2,0,0,0
PC04010,PC.PLATE TELCO,,250,231,0,0,9,2,2,6
PC04011,PC.REFLECTOR BRT 2X2,,8,7,0,0,0,1,0,0
PC04012,PC.REFLECTOR BRT-84,,17,17,0,0,0,0,0,0
PC04014,PC.SUMMATOR 4-CH IN 1-CH OUT,,17,17,0,0,0,0,0,0
PC04015,PC.UPS 5E 650VA,,2,0,2,0,0,0,0,0
PC04018,PC.DISPLAY 3B REMOTE,,2,2,0,0,0,0,0,0
PC04020,PC.SMB30SC,,0,0,0,0,0,0,0,0
PC04021,PC.PLATE AIR FLUSH MOUNT,,0,0,0,0,0,0,0,0
PC04022,PC.PLATE QMT FLUSH MOUNT,,0,0,0,0,0,0,0,0
PC04023,PC.TURRET PILLAR BOX,,0,0,0,0,0,0,0,0
PC04023A,PC.TURRET SWITCHPANEL BOARD,,25,25,0,0,0,0,0,0
PC04025,PC.GST60A24-P1J,,29,25,0,0,3,0,0,1
PC04025A,PC.POWER SUPPLY 1.25A 24VDC,,162,147,0,0,8,2,4,1
PC04026,PC.CONV.2-4 WIRE 422/485 9PIN,,0,0,0,0,0,0,0,0
PC04027,PC.USB TO SERIAL ADAPTOR,,0,0,0,0,0,0,0,0
PC04028,PC.8 PORT POE INJECTOR,,0,0,0,0,0,0,0,0
PC04029,PC.SPLITTER/INJECTOR CABLE,,112,112,0,0,0,0,0,0
PC04032,PC.BRACKET MTG SMB30MM,,0,0,0,0,0,0,0,0
PC04033,PC.ANTENNA GSM 3G,,0,0,0,0,0,0,0,0
PC04035,PC.ANTENNA NG30MNI-K6-F,,0,0,0,0,0,0,0,0
PC04036,PC.FME TO SMA ADAPTER,,9,9,0,0,0,0,0,0
PC04038,PC.ANTENNA NG30MNI-K6-S,,48,38,0,0,5,1,3,1
PC04039,PC.CABLE PWR-06A 1.8M WALL,,0,0,0,0,0,0,0,0
PC04040,PC.PL9015 15m Antenna Low Loss Cable LMR195 SMA Male to SMA,,0,0,0,0,0,0,0,0
PC04041,PC.ANTENNA NG12MDLP-45-D 12dBi Dual LPDA MiMo Antenna 3G 4G 5G,,0,0,0,0,0,0,0,0
PC04042,PC.ANTENNA EF-BC3G-26 2G-3G-4G Low Profile 3m Cable,,0,0,0,0,0,0,0,0
PC04043,PC.ANTENNA NG5MO-66-T 5dBi Mimo Desktop TS9 Antenna 3G 4G 5G,,0,0,0,0,0,0,0,0
PC04044,PC.Panorama LPBEM-6-60-5SP,Magnetic Mount SiSo LTE 5G/4G/3G/2G,0,0,0,0,0,0,0,0
PC04045,PC.LPD-6-60 including 5m cable with SMA/M connector,,4,4,0,0,0,0,0,0
PC04046,PC.B4BE-6-60 including 5m cable with SMA/M connector and wall bracket,,5,5,0,0,0,0,0,0
PC04047,QD.4GWIFI-ANT-22-WH-2M,2x2 WiFi and LTE Antenna 2x2 SISO 4G/WIFI Combination White Antenna 2m,0,0,0,0,0,0,0,0
PC04048,QD.4GWIFI-ANT-22-BL-2M,2x2 WiFi and LTE Antenna 2x2 SISO 4G/WIFI Combination Black Antenna 2m,0,0,0,0,0,0,0,0
PC05002,PC.INTERFACE EDI-1 SINGLE CH.,,0,0,0,0,0,0,0,0
PC05002-SH,PC.EDI-1 (REFURBISHED),,0,0,0,0,0,0,0,0
PC05003,PC.INTERFACE EDI-16,,0,0,0,0,0,0,0,0
PC05003-REFURB,PC.INTERFACE EDI-16 REFURB,,0,0,0,0,0,0,0,0
PC05004,PC.INTERFACE EDI-16 RJ VERSION,,0,0,0,0,0,0,0,0
PC05005,PC.INTERFACE EDI-9,,0,0,0,0,0,0,0,0
PC05006,PC.INTERFACE EDI-16 SCREW TERM,,0,0,0,0,0,0,0,0
PC05007,PC.INTERFACE EDI-16-CAR CONT,,0,0,0,0,0,0,0,0
PC05008,PC.SMPC4 INTERFACE,,14,11,0,0,3,0,0,0
PC05008-L,PC.SMPC-INT-LABEL,,38,38,0,0,0,0,0,0
PC05009,PC.SMPC-PIR,,1,1,0,0,0,0,0,0
PC06001,PC.CONEL (OBSOLETE SEE PC06012),,0,0,0,0,0,0,0,0
PC06002,PC.SIMS FOR CLOUD SOLUTION,,58,42,0,0,12,0,3,1
PC06005,PC.MODEM (IP),,3,3,0,0,0,0,0,0
PC06006,PC.TELSTRA SIM,,0,0,0,0,0,0,0,0
PC06007,PC.MAP2N WIFI ROUTER,,18,18,0,0,0,0,0,0
PC06012,PC.4-FAITH F3427 3G/4G ROUTER,,0,0,0,0,0,0,0,0
PC06013,PC.MIKROTIK SXTSQ LITE,,14,14,0,0,0,0,0,0
PC06014,PC.TP-LINK POE INJ(POE1505),,0,0,0,0,0,0,0,0
PC060145,PC.U-POE-AT 802.3at 30W,,29,24,0,0,1,2,1,1
PC06015,PC.POE POWER ADAPTOR,,3,3,0,0,0,0,0,0
PC06016,PC.POE A/F TO PASSIVE ADAPTOR,,0,0,0,0,0,0,0,0
PC06017,PC.GP-101ET POE+EXTENDER,,11,11,0,0,0,0,0,0
PC06018,PC.RB2011IL-RM CLOUD APPLIANCE,,0,0,0,0,0,0,0,0
PC06019,PC.MIKROTIK-wAP LTE kit (2024),,0,0,0,0,0,0,0,0
PC06020,PC.Mikrotik 24POW36,"24V, 36W Plug Pack Power Supply",0,0,0,0,0,0,0,0
PC090012,PC.BRICKSTREAM 2300M-BC29W,,0,0,0,0,0,0,0,0
PC09002,PC.BRICKSTREAM 2300M-BC25W,,0,0,0,0,0,0,0,0
PC090027,PC.ACC-TAG-MNE7S (Bluetooth Employee tag Disk E7),,0,0,0,0,0,0,0,0
PC09003,PC.BRICKSTREAM SWP-ADV-CNT (SW),,59,59,0,0,0,0,0,0
PC09004,PC.BRICKSTREAM RCT-2AW,,0,0,0,0,0,0,0,0
PC09005,PC.BRICKSTREAM BASIC FIRMWARE (SW),,2,2,0,0,0,0,0,0
PC09007,PC.3D SURF FLAT METAL (STA),,0,0,0,0,0,0,0,0
PC09009,PC.3D REC.TILT METAL (WHI),,0,0,0,0,0,0,0,0
PC09010,PC.3D REC.FLAT PLASTIC (WHI),,0,0,0,0,0,0,0,0
PC09011,PC.3D REC.FLAT PLASTIC (BLK),,0,0,0,0,0,0,0,0
PC09012,PC.BRICKSTREAM 2300M-BC29W,,0,0,0,0,0,0,0,0
PC09013,PC.BRICKSTREAM 3D+ 2.0MM,,0,0,0,0,0,0,0,0
PC09013A,PC.BRICKSTREAM 3D+ 2.0MM ADV,,0,0,0,0,0,0,0,0
PC09014,PC.3D+REC.FLAT PLASTIC (WHI),,0,0,0,0,0,0,0,0
PC09015,PC.3D+REC.TILT METAL (WHI),,182,182,0,0,0,0,0,0
PC09016,PC.3D+REC.FLAT PLASTIC (BLK),,0,0,0,0,0,0,0,0
PC09017,PC.BRICKSTREAM BPC-2510M-25W,,49,48,0,0,1,0,0,0
PC09017A,PC.BRICKSTREAM SWP-ADVUPG-2510 (SW),,19,19,0,0,0,0,0,0
PC09017B,PC.DEVICE MANAGER (PERPETUAL LICENSE) (SW),,14,14,0,0,0,0,0,0
PC09018,PC.BRICKSTREAM ACC-ODT-2500,,0,0,0,0,0,0,0,0
PC090188,PC.BRICKSTREAM 2D,,3,2,1,0,0,0,0,0
PC09019,PC.BRICKSTREAM 2310M - BC-25W,,47,46,0,0,0,1,0,0
PC09020,PC.SWP-BSCOCC-2510,,0,0,0,0,0,0,0,0
PC09021,PC.3D REC FLAT METAL WHITE,,26,26,0,0,0,0,0,0
PC09022,PC.BRICKSTREAM 2510 EMPLOYEE FILTERING TAG (CARD),,29,29,0,0,0,0,0,0
PC09023,PC.BRICKSTREAM 2510 EMPLOYEE FILTERING KEY (PERPETUAL LICENSE)  (SW),,3,3,0,0,0,0,0,0
PC09024,PC.SWP.DMGR Device Manager (Perpetual License) (SW),,39,39,0,0,0,0,0,0
PC09025,PC.HB6248 - PVC Enclosure,,0,0,0,0,0,0,0,0
PC09026,PC.HP0736 - Gland For enclosure,,0,0,0,0,0,0,0,0
PC10001,PC.3B CLIF30Z1.5BK,,18,18,0,0,0,0,0,0
PC10002,PC.CLI30RJ45SMA5WE,,5,5,0,0,0,0,0,0
PC10003,PC.RG5125 GREEN CAP,,7,7,0,0,0,0,0,0
PC10004,PC.3B PS-0524 2.5MM BULKHEAD,,5,5,0,0,0,0,0,0
PC10005,PC.HM3303 TAG STRIP 3 LUG,,11,11,0,0,0,0,0,0
PC10006,PC.HB6014 ENCLOSURE UB3(3BENC),,16,16,0,0,0,0,0,0
PC10007,PC.1216.1002 CUT 20MM,,0,0,0,0,0,0,0,0
PC10008,PC.LENS TO SUIT 1216.1002,,0,0,0,0,0,0,0,0
PC10009,PC.VTC ASSY REV D,,0,0,0,0,0,0,0,0
PC10012,PC.VID-020C VTC FLUSHMOUNT ENC,,0,0,0,0,0,0,0,0
PC10013,PC.VID-020C DOME STYLE,,0,0,0,0,0,0,0,0
PC10014,PC.VR DISPLAY 79998D-110,,0,0,0,0,0,0,0,0
PC10016,PC.MINI LCD ELECTONIC DIG.3V,,0,0,0,0,0,0,0,0
PC12000,PC.ORBIT PARTS-NEW INSTALL,,0,0,0,0,0,0,0,0
PC12001,PC.ORBIT PARTS - SERVICE,,0,0,0,0,0,0,0,0
PC12002,PC.THERMAL HIRE KIT,,3,3,0,0,0,0,0,0
PC12003,PC.NOISE MONITORING HIRE GEAR,,0,0,0,0,0,0,0,0
PC13001,MS.VS125-P-3DSensor,,0,0,0,0,0,0,0,0
PC14001,PC.3G GATEWAY,,0,0,0,0,0,0,0,0
PC14005,PC.RELAY NODE 2G,,0,0,0,0,0,0,0,0
PC14010,PC.SENSIT IR SENSOR,,0,0,0,0,0,0,0,0
PC14015,PC.CONFIGURATION TOOL,,0,0,0,0,0,0,0,0
PC14020,PC.INTERFACE SOFTWARE SET-UP,,0,0,0,0,0,0,0,0
PC14021,PC.SENSIT SOFTWARE ANNUAL LIC.,,0,0,0,0,0,0,0,0
PC14030,PC.3 DIGIT DISPLAY(NO POE OPT),,0,0,0,0,0,0,0,0
PC14031,PC.CAR PARK SIGNAGE ENCLOSURE,,0,0,0,0,0,0,0,0
PC15000,PC.XOVIS 3D SENSOR-PC2S-A00355,,0,0,0,0,0,0,0,0
PC15001,PC.XOVIS 3D FW-PA-PC2-A00121,,0,0,0,0,0,0,0,0
PC15002,PC.XOVIS 3D SENSOR-PC2,,0,0,0,0,0,0,0,0
PC15003,PC.XOVIS 3D SENSOR-PC2S + F/W,,0,0,0,0,0,0,0,0
PC15004,PC.PC2(S/R) flush-mounted housing (PA-PC2-FM),,8,7,0,0,0,0,0,1
PC15005,PC.PC2(S/R) surface-mounting kit (PA-PC2-SM),,7,7,0,0,0,0,0,0
PC15006,PC.PA-PC--PS  PC2 pivot mount A00 331,,8,8,0,0,0,0,0,0
PC15007,PC.OUTDOOR 3D SENSOR WITH AI AND WIFI/BT MONITORING  PC2SE-0,,23,16,7,0,0,0,0,0
PC15008,PC.XOVIS 3D SENSOR-PC2R,,1,1,0,0,0,0,0,0
PC15009,PC.XOVIS 3D SENSOR-PC2R-UL,,0,0,0,0,0,0,0,0
PC15010,PC.XOVIS 3D SENSOR-PC2SE,,20,20,0,0,0,0,0,0
PC15011,PC.XOVIS 3D SENSOR-PCT1-POE,,4,4,0,0,0,0,0,0
PC15012,PC.XOVIS 3D SENSOR-PC2L-O (PC2SE-L-O),,2,2,0,0,0,0,0,0
PC15013,PC.XOVIS 3D SENSOR-PC3L-O,,0,0,0,0,0,0,0,0
PC15014,PC.PA.MPS-Mounting Plate Small A00330,,30,30,0,0,0,0,0,0
PC15021,PC.XOVIS Name Tag basalt grey,,7,7,0,0,0,0,0,0
PC16000,PC.TD2000,,14,14,0,0,0,0,0,0
PC16001,PC.TD2000 Gen 2,,6,6,0,0,0,0,0,0
PC16010,PC.TD-MT-RC-2,,13,13,0,0,0,0,0,0
PC16020,PC.TDI. Re-ID Data Organizer GPU,,2,2,0,0,0,0,0,0
PC16021,"PC.TDI. TrafficPro Lite Reporting Software (Cloud, 1 month’s trial license)",,1,1,0,0,0,0,0,0
PC17000,PC.MERAKI.MV32,,0,0,0,0,0,0,0,0
PC17001,PC.MERAKI.MV72,,0,0,0,0,0,0,0,0
PC17002,PC.AI CCTV CAMERA,Meraki Varifocal MV22 Indoor HD Dome Camera - 256GB Storage,24,24,0,0,0,0,0,0
PC17003,PC.MERAKI MV63,,0,0,0,0,0,0,0,0
PC17004,"PC.MV73 Meraki Varifocal Lens MV73 Dome, 8MP Outdoor Camera- 512GB",,0,0,0,0,0,0,0,0
PC17005,"PC.Meraki 360-degree MV93, Outdoor Rated Fish Eye Camera- 256GB",,0,0,0,0,0,0,0,0
PC17006,PC.MERAKI MV LICENSE AND SUPPORT 1YR,,0,0,0,0,0,0,0,0
PC17007A,"PC.Meraki MR Enterprise License, 1YR",,0,0,0,0,0,0,0,0
PC17008,"PC.LIC-MV-SEN-1YR Meraki MV Sense License, 1YR",,4,4,0,0,0,0,0,0
PC17009,"PC.LIC-MV-SEN-3YR Meraki MV Sense Licence, 3YR",,0,0,0,0,0,0,0,0
PC17010,AI CCTV CAMERA LICENSE 3Y,,38,38,0,0,0,0,0,0
PC17011,PC.AI PC (installed onsite at switch),,1,1,0,0,0,0,0,0
PC17012,PC.AI GRAPHICS CARD,,1,1,0,0,0,0,0,0
PC17013,PC.AI RAM,,2,2,0,0,0,0,0,0
PC17014,PC.AI SSD,,1,1,0,0,0,0,0,0
PC17015,PC.AI Windows,,0,0,0,0,0,0,0,0
PC17016,PC.Hardware Integration,,0,0,0,0,0,0,0,0
PC17021,PC.Wall Mount L,Bracket for Camera,3,3,0,0,0,0,0,0
PC17030,PC.400W 15A DC,DC Step Up Down Boost Buck Voltage Power Converter Module Supply,9,9,0,0,0,0,0,0
PC17031,PC.HIK-DS-2CD63C5G0-IVS,"HIKVISION Fisheye, 12MP 360 Degree, 1.27mm lens, IR, OUTDOOR",0,0,0,0,0,0,0,0
PC17032,PC.200AH Battery,,0,0,0,0,0,0,0,0
PC18000,PC.MINNOVATION 4K CAMERA AND EXTERNAL TENSORFLOW PROCESSING UNIT,,0,0,0,0,0,0,0,0
PC18001,"PC.MINNOVATION SOLAR KIT. 80AH BATTERY, 100W PANEL, ENCLOSURE & CABLING & SWITCH",,0,0,0,0,0,0,0,0
PC18002,PC.X-VISION OBJECT DETECTION CAMERA,,0,0,0,0,0,0,0,0
PC18003,TL.Basic.MK2.Camera,,0,0,0,0,0,0,0,0
PC18004,TL.Vega53Camera.F02021-000,,0,0,0,0,0,0,0,0
PC18020,TL.STARK 1 Year,,2,2,0,0,0,0,0,0
PC18021,TL.STARK – 5 Years,,0,0,0,0,0,0,0,0
PCRA001,PC.RADIO TESTING PAIR AN900-1,,0,0,0,0,0,0,0,0
PCVC01-SDK,PC.IRISYS DEVELOPER KIT,,0,0,0,0,0,0,0,0
PCXE001,PC.MODEL 2C COVER WITH LOCK WH,,0,0,0,0,0,0,0,0
PCXE005,PC.CLEAR LID VTC ENCLOSURE,,0,0,0,0,0,0,0,0
PCXR001,PC.SOLID STATE RELAY,,0,0,0,0,0,0,0,0
PRO100,NS.PRO-4C0.1IS-PU-1800-1700-,,8,8,0,0,0,0,0,0
PRO105,NS.PRO--PLUG_TERMINATED,,8,8,0,0,0,0,0,0
PRO110,NS.PRO-SPLIT-2A,,8,8,0,0,0,0,0,0
PRO112,NS.PSU-1200S/95...265VAC,Power supply unit 95...265 VAC with screw terminals,0,0,0,0,0,0,0,0
QAL02,ST.AC-DC CONVERTER 24V 20A,,10,10,0,0,0,0,0,0
R1000L12-48,"ST.STEPUP CONVTR 12V to 48V, 20A OUT 1000W",,4,4,0,0,0,0,0,0
R1000L48,"ST.STEPUP CONVTR 24V to 48V, 20A OUT 1000W",,1,1,0,0,0,0,0,0
